199,ASPIRE 7 A715-42G NH.QBFEY.007,ACER,acer-aspire-7-a715-42g-nhqbfey007-r5-5500u-8gb-256gb-freedos-156inc,15.6,8GB,R5 5500U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty444/product/media/images/20220602/16/120038441/492617450/1/1_org_zoom.jpg
200,ASPIRE 7 A715-42G NH.QE5EY.006,ACER,acer-aspire-7-a715-42g-nhqe5ey006-r5-5500u-8gb-256gb-freedos-156inc,15.6,8GB,R5 5500U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty446/product/media/images/20220602/14/119897737/492463000/1/1_org_zoom.jpg
201,NITRO 5 AN515-45 NH.QBBEY.001,ACER,acer-nitro-5-an515-45-nhqbbey001-r7-5800h-16gb-512gb-freedos-156inc,15.6,16GB,R7 5800H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty499/product/media/images/20220804/17/154660718/535765997/1/1_org_zoom.jpg
202,NITRO 5 AN515-45 NH.QBAEY.003,ACER,acer-nitro-5-an515-45-nhqbaey003-r5-5600h-16gb-512gb-freedos-156inc,15.6,16GB,R5 5600H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty183/product/media/images/20211001/17/138415184/252179791/0/0_org_zoom.jpg
203,NITRO 5 AN515-45 NH.QBBEY.003,ACER,acer-nitro-5-an515-45-nhqbbey003-r5-5600h-16gb-512gb-freedos-156inc,15.6,16GB,R5 5600H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty500/product/media/images/20220804/17/154660940/535766326/1/1_org_zoom.jpg
204,NITRO 5 AN515-45 NH.QBCEY.005,ACER,acer-nitro-5-an515-45-nhqbcey005-r5-5600h-16gb-512gb-freedos-156inc,15.6,16GB,R5 5600H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty161/product/media/images/20210819/5/119734144/229230608/0/0_org_zoom.jpg
205,EXTENSA EX215-54G NX.EGHEY.001,ACER,acer-extensa-ex215-54g-nxeghey001-i5-1135g7-8gb-512gb-freedos-156inc,15.6,8GB,I5 1135G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty436/product/media/images/20220521/14/114510492/485297355/1/1_org_zoom.jpg
206,ASPIRE 3 A315-56-327T NX.HS5EY.006,ACER,acer-aspire-3-a315-56-327t-nxhs5ey006-i3-1005g1-8gb-256gb-freedos-156inc,15.6,8GB,I3 1005G1,256GB,FREEDOS,https://cdn.dsmcdn.com/ty518/product/media/images/20220825/10/165283273/551885152/1/1_org_zoom.jpg
207,ASPIRE 3 A315-56 NX.HS6EY.001,ACER,acer-aspire-3-a315-56-nxhs6ey001-i3-1005g1-8gb-256gb-freedos-156inc,15.6,8GB,I3 1005G1,256GB,FREEDOS,https://cdn.dsmcdn.com/ty211/product/media/images/20211026/15/156687094/275355513/0/0_org_zoom.jpg
208,ASPIRE 7 A715-75G-53BQ,ACER,acer-aspire-7-a715-75g-53bq-i5-10300h-8gb-512gb-freedos-156inc,15.6,8GB,I5 10300H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty470/product/media/images/20220707/9/136469279/515856881/1/1_org_zoom.jpg
209,NITRO AN515-55 NH.Q7JEY.006,ACER,acer-nitro-an515-55-nhq7jey006-i5-10300h-8gb-512gb-freedos-156inc,15.6,8GB,I5 10300H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty167/product/media/images/20210826/9/122626409/232941474/1/1_org_zoom.jpg
210,NITRO 5 AN515-58 NH.QFLEY.003,ACER,acer-nitro-5-an515-58-nhqfley003-i7-12700h-16gb-512gb-freedos-156inc,15.6,16GB,I7 12700H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty538/product/media/images/20220921/17/178143566/500537713/1/1_org_zoom.jpg
211,NITRO 5 AN515-58 NH.QFMEY.003,ACER,acer-nitro-5-an515-58-nhqfmey003-i7-12700h-16gb-512gb-freedos-156inc,15.6,16GB,I7 12700H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty535/product/media/images/20220920/11/177388951/547888636/1/1_org_zoom.jpg
212,EXTENSA 15 EX215-54-57LW,ACER,acer-extensa-15-ex215-54-57lw-i5-1135g7-8gb-256gb-freedos-156inc,15.6,8GB,I5 1135G7,256GB,FREEDOS,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/16/167375017/555830038/1/1_org_zoom.jpg
213,ASPIRE 3 A315-58 NX.ADDEY.004,ACER,acer-aspire-3-a315-58-nxaddey004-i5-1135g7-8gb-256gb-freedos-156inc,15.6,8GB,I5 1135G7,256GB,FREEDOS,https://cdn.dsmcdn.com/ty499/product/media/images/20220804/9/154495491/511280436/1/1_org_zoom.jpg
214,ASPIRE 7 A715-42G NH.QE5EY.004,ACER,acer-aspire-7-a715-42g-nhqe5ey004-r5-5500u-8gb-512gb-freedos-156inc,15.6,8GB,R5 5500U,512GB,FREEDOS,https://cdn.dsmcdn.com/ty446/product/media/images/20220602/16/120044425/492623558/1/1_org_zoom.jpg
215,PREDATOR PT315-52-57PN,ACER,acer-predator-pt315-52-57pn-i5-10300h-16gb-512gb-w10-156inc,15.6,16GB,I5 10300H,512GB,W10,https://cdn.dsmcdn.com/ty362/product/media/images/20220316/15/70799089/417385417/1/1_org_zoom.jpg
216,SWIFT 3 SF314-511 NX.ABNEY.002,ACER,acer-swift-3-sf314-511-nxabney002-i7-1165g7-16gb-512gb-w10-14inc,14,16GB,I7 1165G7,512GB,W10,https://cdn.dsmcdn.com/ty388/product/media/images/20220407/11/85324024/439792692/1/1_org_zoom.jpg
217,EXTENSA 15 NX.EG9EY.004,ACER,acer-extensa-15-nxeg9ey004-r3-3250u-8gb-256gb-freedos-156inc,15.6,8GB,R3 3250U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty435/product/media/images/20220520/12/114105414/484647373/1/1_org_zoom.jpg
218,SWIFT 3 SF314-511 NX.ABNEY.003,ACER,acer-swift-3-sf314-511-nxabney003-i5-1135g7-8gb-512gb-w11-14inc,14,8GB,I5 1135G7,512GB,W11,https://cdn.dsmcdn.com/ty484/product/media/images/20220719/13/145591574/485878214/2/2_org_zoom.jpg
219,ASPIRE 3,ACER,acer-aspire-3-i5-1135g7-8gb-512gb-w11-156inc,15.6,8GB,I5 1135G7,512GB,W11,https://cdn.dsmcdn.com/ty564/product/media/images/20221014/22/193666439/596614620/1/1_org_zoom.jpg
220,NITRO 5 AN515-57 NH.QFGEY.002,ACER,acer-nitro-5-an515-57-nhqfgey002-i7-11800h-16gb-512gb-freedos-156inc,15.6,16GB,I7 11800H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty535/product/media/images/20220920/12/177389574/547803671/1/1_org_zoom.jpg
221,MACBOOK PRO MNEJ3TU/A,APPLE,apple-macbook-pro-mnej3tua-m2-0-8gb-512gb-macos-133inc,13.3,8GB,M2,512GB,MACOS,https://cdn.dsmcdn.com/ty478/product/media/images/20220715/13/141963287/521613015/1/1_org_zoom.jpg
222,MACBOOK PRO MNEQ3TU/A,APPLE,apple-macbook-pro-mneq3tua-m2-0-8gb-512gb-macos-133inc,13.3,8GB,M2,512GB,MACOS,https://cdn.dsmcdn.com/ty563/product/media/images/20221014/11/193279032/535511399/1/1_org_zoom.jpg
223,MACBOOK AIR Z125000BV,APPLE,apple-macbook-air-z125000bv-m1-0-16gb-512gb-macos-13inc,13,16GB,M1,512GB,MACOS,https://cdn.dsmcdn.com/ty84/product/media/images/20210313/11/71047419/151781302/1/1_org_zoom.jpg
224,MACBOOK PRO Z11C0007Y,APPLE,apple-macbook-pro-z11c0007y-m1-0-16gb-512gb-macos-13inc,13,16GB,M1,512GB,MACOS,https://cdn.dsmcdn.com/ty84/product/media/images/20210313/12/71054058/151791243/1/1_org_zoom.jpg
225,MACBOOK PRO MNEP3TU/A,APPLE,apple-macbook-pro-mnep3tua-m2-0-8gb-256gb-macos-133inc,13.3,8GB,M2,256GB,MACOS,https://cdn.dsmcdn.com/ty500/product/media/images/20220804/9/154482677/535524369/1/1_org_zoom.jpg
226,MACBOOK PRO,APPLE,apple-macbook-pro-m1-0-16gb-1tb-macos-16inc,16,16GB,M1,1TB,MACOS,https://cdn.dsmcdn.com/ty531/product/media/images/20220915/11/175443049/306919731/1/1_org_zoom.jpg
227,MACBOOK PRO MK193TU/A,APPLE,apple-macbook-pro-mk193tua-m1-0-16gb-1tb-macos-16inc,16,16GB,M1,1TB,MACOS,https://productimages.hepsiburada.net/s/131/1500/110000081537742.jpg
228,MACBOOK AIR Z1240009K,APPLE,apple-macbook-air-z1240009k-m1-0-16gb-256gb-macos-133inc,13.3,16GB,M1,256GB,MACOS,https://productimages.hepsiburada.net/s/64/1500/110000005442676.jpg
229,MACBOOK AIR Z127M116256-TQ6,APPLE,apple-macbook-air-z127m116256-tq6-m1-0-16gb-256gb-macos-133inc,13.3,16GB,M1,256GB,MACOS,https://cdn.dsmcdn.com/ty453/product/media/images/20220614/15/125590325/378519693/1/1_org_zoom.jpg
230,MACBOOK PRO Z11B00098,APPLE,apple-macbook-pro-z11b00098-m1-0-16gb-256gb-macos-133inc,13.3,16GB,M1,256GB,MACOS,https://productimages.hepsiburada.net/s/265/500/110000250478677.jpg
231,MACBOOK AIR Z127M116512-TQ6,APPLE,apple-macbook-air-z127m116512-tq6-m1-0-16gb-512gb-macos-133inc,13.3,16GB,M1,512GB,MACOS,https://cdn.dsmcdn.com/ty328/product/media/images/20220211/12/48508136/376324141/1/1_org_zoom.jpg
232,MACBOOK AIR Z124M116512-TQ6,APPLE,apple-macbook-air-z124m116512-tq6-m1-0-16gb-512gb-macos-133inc,13.3,16GB,M1,512GB,MACOS,https://cdn.dsmcdn.com/ty456/product/media/images/20220617/11/126657077/378719684/1/1_org_zoom.jpg
233,MACBOOK PRO MYD92TU/A,APPLE,apple-macbook-pro-myd92tua-m1-0-8gb-512gb-macos-133inc,13.3,8GB,M1,512GB,MACOS,https://cdn.dsmcdn.com/ty208/product/media/images/20211025/14/155924235/124608760/1/1_org_zoom.jpg
234,MACBOOK AIR MGNA3TU/A,APPLE,apple-macbook-air-mgna3tua-m1-0-8gb-512gb-macos-133inc,13.3,8GB,M1,512GB,MACOS,https://productimages.hepsiburada.net/s/49/500/10983950843954.jpg
235,MACBOOK AIR MGN73TU/A,APPLE,apple-macbook-air-mgn73tua-m1-0-8gb-512gb-macos-13inc,13,8GB,M1,512GB,MACOS,https://cdn.dsmcdn.com/ty208/product/media/images/20211025/14/155912736/117305379/1/1_org_zoom.jpg
236,MACBOOK PRO Z11D116256-TQ6,APPLE,apple-macbook-pro-z11d116256-tq6-m1-0-16gb-256gb-macos-13inc,13,16GB,M1,256GB,MACOS,https://cdn.dsmcdn.com/ty162/product/media/images/20210820/22/120702443/231050462/0/0_org_zoom.jpg
237,MACBOOK AIR Z15SM2JT16512,APPLE,apple-macbook-air-z15sm2jt16512-m2-0-16gb-512gb-macos-136inc,13.6,16GB,M2,512GB,MACOS,https://cdn.dsmcdn.com/ty537/product/media/images/20220920/19/177543929/574138741/1/1_org_zoom.jpg
238,MACBOOK PRO MAX MK1H3TU/A,APPLE,apple-macbook-pro-max-mk1h3tua-m1-0-32gb-1tb-macos-16inc,16,32GB,M1,1TB,MACOS,https://cdn.dsmcdn.com/ty246/product/media/images/20211116/17/181494130/302345198/1/1_org_zoom.jpg
239,MACBOOK AIR MLXX3TU/A,APPLE,apple-macbook-air-mlxx3tua-m2-0-8gb-512gb-macos-136inc,13.6,8GB,M2,512GB,MACOS,https://cdn.dsmcdn.com/ty539/product/media/images/20220920/19/177539667/574135302/1/1_org_zoom.jpg
240,MACBOOK AIR MLY03TU/A,APPLE,apple-macbook-air-mly03tua-m2-0-8gb-512gb-macos-136inc,13.6,8GB,M2,512GB,MACOS,https://cdn.dsmcdn.com/ty540/product/media/images/20220928/16/180837020/581824585/1/1_org_zoom.jpg
241,MACBOOK AIR MLY23TU/A,APPLE,apple-macbook-air-mly23tua-m2-0-8gb-512gb-macos-136inc,13.6,8GB,M2,512GB,MACOS,https://cdn.dsmcdn.com/ty539/product/media/images/20220920/18/177517324/574057574/1/1_org_zoom.jpg
242,MACBOOK PRO MAX Z14VM1MNY642-TQ6,APPLE,apple-macbook-pro-max-z14vm1mny642-tq6-m1-0-64gb-2tb-macos-16inc,16,64GB,M1,2TB,MACOS,https://cdn.dsmcdn.com/ty501/product/media/images/20220809/18/156743900/539017844/1/1_org_zoom.jpg
243,MACBOOK PRO MKGT3TU/A,APPLE,apple-macbook-pro-mkgt3tua-m1-0-16gb-1tb-macos-14inc,14,16GB,M1,1TB,MACOS,https://cdn.dsmcdn.com/ty375/product/media/images/20220329/14/78182302/429338710/1/1_org_zoom.jpg
244,MACBOOK AIR MGN93TU/A,APPLE,apple-macbook-air-mgn93tua-m1-0-8gb-256gb-macos-13inc,13,8GB,M1,256GB,MACOS,https://cdn.dsmcdn.com/ty437/product/media/images/20220519/10/113459570/117794442/1/1_org_zoom.jpg
245,MACBOOK AIR MGND3TU/A,APPLE,apple-macbook-air-mgnd3tua-m1-0-8gb-256gb-macos-13inc,13,8GB,M1,256GB,MACOS,https://cdn.dsmcdn.com/ty513/product/media/images/20220822/16/163937942/117736341/1/1_org_zoom.jpg
246,MACBOOK PRO MYDA2TU/A,APPLE,apple-macbook-pro-myda2tua-m1-0-8gb-256gb-macos-13inc,13,8GB,M1,256GB,MACOS,https://cdn.dsmcdn.com/ty437/product/media/images/20220519/10/113461526/124489941/1/1_org_zoom.jpg
247,INSPIRON 3511 F1135F85N,DELL,dell-inspiron-3511-f1135f85n-i5-1135g7-8gb-512gb-ubuntu-156inc,15.6,8GB,I5 1135G7,512GB,UBUNTU,https://cdn.dsmcdn.com/ty278/product/media/images/20211224/12/15878662/344305655/1/1_org_zoom.jpg
248,LATITUDE 3520 N014L352017EMEA_U,DELL,dell-latitude-3520-n014l352017emea_u-i7-1165g7-16gb-512gb-freedos-156inc,15.6,16GB,I7 1165G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty410/product/media/images/20220426/12/98396234/459521621/1/1_org_zoom.jpg
249,LATITUDE 5430 N213L543014EMEA_W,DELL,dell-latitude-5430-n213l543014emea_w-i7-1255u-16gb-512gb-w10p-14inc,14,16GB,I7 1255U,512GB,W10P,https://cdn.dsmcdn.com/ty524/product/media/images/20220905/14/169388354/559297617/1/1_org_zoom.jpg
250,G515 G55201800U,DELL,dell-g515-g55201800u-i7-12700h-16gb-512gb-ubuntu-156inc,15.6,16GB,I7 12700H,512GB,UBUNTU,https://cdn.dsmcdn.com/ty468/product/media/images/20220705/12/135595671/514294849/1/1_org_zoom.jpg
251,INSPIRON 3511 FB11F82N,DELL,dell-inspiron-3511-fb11f82n-i3-1115g4-8gb-256gb-ubuntu-156inc,15.6,8GB,I3 1115G4,256GB,UBUNTU,https://cdn.dsmcdn.com/ty515/product/media/images/20220822/12/163815531/549290609/1/1_org_zoom.jpg
252,G15 5510 4B500W85C,DELL,dell-g15-5510-4b500w85c-i5-10500h-8gb-512gb-w10-156inc,15.6,8GB,I5 10500H,512GB,W10,https://cdn.dsmcdn.com/ty490/product/media/images/20220726/11/149966481/528845394/3/3_org_zoom.jpg
253,INSPIRON 3511 F35OBF821NA3,DELL,dell-inspiron-3511-f35obf821na3-i5-1135g7-16gb-256gb-linux-156inc,15.6,16GB,I5 1135G7,256GB,LINUX,https://cdn.dsmcdn.com/ty341/product/media/images/20220223/13/57304433/396151255/1/1_org_zoom.jpg
254,INSPIRON 3511 F35OBF821NA24,DELL,dell-inspiron-3511-f35obf821na24-i5-1135g7-16gb-256gb-w10-156inc,15.6,16GB,I5 1135G7,256GB,W10,https://cdn.dsmcdn.com/ty339/product/media/images/20220223/17/57506236/396362982/1/1_org_zoom.jpg
255,INSPIRON 3511 F35OBF821NA4,DELL,dell-inspiron-3511-f35obf821na4-i5-1135g7-16gb-512gb-linux-156inc,15.6,16GB,I5 1135G7,512GB,LINUX,https://cdn.dsmcdn.com/ty340/product/media/images/20220223/13/57304462/396151276/1/1_org_zoom.jpg
256,INSPIRON 3511 F35OBF821NA25,DELL,dell-inspiron-3511-f35obf821na25-i5-1135g7-16gb-512gb-w10-156inc,15.6,16GB,I5 1135G7,512GB,W10,https://cdn.dsmcdn.com/ty339/product/media/images/20220223/14/57332572/396178918/1/1_org_zoom.jpg
257,G15 5515 6GR7W165N,DELL,dell-g15-5515-6gr7w165n-r7-5800h-16gb-512gb-w11-156inc,15.6,16GB,R7 5800H,512GB,W11,https://cdn.dsmcdn.com/ty332/product/media/images/20220214/16/50203476/387444828/1/1_org_zoom.jpg
258,INSPIRON 14 7400 7400-S35WP82N,DELL,dell-inspiron-14-7400-7400-s35wp82n-i5-1135g7-8gb-256gb-w10p-145inc,14.5,8GB,I5 1135G7,256GB,W10P,https://cdn.dsmcdn.com/ty222/product/media/images/20211105/8/166049033/172096731/1/1_org_zoom.jpg
259,EXCALIBUR G770.1140-8EL0T-B,CASPER,casper-excalibur-g7701140-8el0t-b-i5-11400h-8gb-512gb-w11-156inc,15.6,8GB,I5 11400H,512GB,W11,https://cdn.dsmcdn.com/ty384/product/media/images/20220406/12/84415362/193051103/1/1_org_zoom.jpg
260,NIRVANA S500.1135-8E00T-G-F,CASPER,casper-nirvana-s5001135-8e00t-g-f-i5-1135g7-8gb-512gb-w11-156inc,15.6,8GB,I5 1135G7,512GB,W11,https://productimages.hepsiburada.net/s/159/1500/110000117273165.jpg
261,NIRVANA F500.1135-8E00T-G-F,CASPER,casper-nirvana-f5001135-8e00t-g-f-i5-1135g7-8gb-512gb-w11-156inc,15.6,8GB,I5 1135G7,512GB,W11,https://cdn.dsmcdn.com/ty540/product/media/images/20220928/9/180700515/581528089/1/1_org_zoom.jpg
262,NIRVANA X500.1021-8D00X-G-F,CASPER,casper-nirvana-x5001021-8d00x-g-f-i5-10210u-8gb-256gb-freedos-156inc,15.6,8GB,I5 10210U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty169/product/media/images/20210901/22/124774283/235807406/0/0_org_zoom.jpg
263,EXCALIBUR G770.1245-8VJ0X-B,CASPER,casper-excalibur-g7701245-8vj0x-b-i5-12450h-8gb-512gb-freedos-156inc,15.6,8GB,I5 12450H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty451/product/media/images/20220610/11/123674443/497650370/1/1_org_zoom.jpg
264,EXCALIBUR G770.1160-BVH0X-B,CASPER,casper-excalibur-g7701160-bvh0x-b-i7-11600h-16gb-512gb-freedos-156inc,15.6,16GB,I7 11600H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty384/product/media/images/20220406/12/84413743/343125678/1/1_org_zoom.jpg
265,250 G9 6Q8M6ES,HP,hp-250-g9-6q8m6es-i5-1235u-8gb-512gb-freedos-156inc,15.6,8GB,I5 1235U,512GB,FREEDOS,https://cdn.dsmcdn.com/ty531/product/media/images/20220914/17/175217384/569223671/1/1_org_zoom.jpg
266,250 G8 5N2Y4ES,HP,hp-250-g8-5n2y4es-i5-1135g7-8gb-512gb-freedos-156inc,15.6,8GB,I5 1135G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty506/product/media/images/20220811/21/158059417/541828854/1/1_org_zoom.jpg
267,PAVILION 15-EC2057NT 68N72EA,HP,hp-pavilion-15-ec2057nt-68n72ea-r5-5600h-8gb-512gb-freedos-156inc,15.6,8GB,R5 5600H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty410/product/media/images/20220425/16/97403926/447159873/1/1_org_zoom.jpg
268,ELITEBOOK 840 G8 336D6EA01,HP,hp-elitebook-840-g8-336d6ea01-i7-1165g7-16gb-1tb-w10p-14inc,14,16GB,I7 1165G7,1TB,W10P,https://cdn.dsmcdn.com/ty483/product/media/images/20220720/15/146762235/524575897/1/1_org_zoom.jpg
269,PROBOOK 450 G8 32M62EA,HP,hp-probook-450-g8-32m62ea-i3-1115g4-4gb-256gb-freedos-156inc,15.6,4GB,I3 1115G4,256GB,FREEDOS,https://productimages.hepsiburada.net/s/131/1500/110000081497102.jpg
270,15S-FQ2046NT 2N2Q9EA,HP,hp-15s-fq2046nt-2n2q9ea-i3-1115g4-4gb-256gb-freedos-156inc,15.6,4GB,I3 1115G4,256GB,FREEDOS,https://cdn.dsmcdn.com/ty147/product/media/images/20210717/1/111393397/204864568/1/1_org_zoom.jpg
271,250 G8 34N99ESA4,HP,hp-250-g8-34n99esa4-i7-1165g7-16gb-512gb-freedos-156inc,15.6,16GB,I7 1165G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty227/product/media/images/20211105/12/166147934/288969439/1/1_org_zoom.jpg
272,ELITEBOOK 850 G8 401F0EA,HP,hp-elitebook-850-g8-401f0ea-i7-1165g7-16gb-512gb-freedos-156inc,15.6,16GB,I7 1165G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty499/product/media/images/20220804/13/154556014/535620919/1/1_org_zoom.jpg
273,255 G8 4P3M3ES04,HP,hp-255-g8-4p3m3es04-r7-5700u-16gb-512gb-w10-156inc,15.6,16GB,R7 5700U,512GB,W10,https://cdn.dsmcdn.com/ty322/product/media/images/20220205/10/44798848/380979742/1/1_org_zoom.jpg
274,PROOBOK 440 G9 6S6W2EA28,HP,hp-proobok-440-g9-6s6w2ea28-i7-1255u-64gb-1tb-w11p-14inc,14,64GB,I7 1255U,1TB,W11P,https://cdn.dsmcdn.com/ty546/product/media/images/20221001/17/183282861/585229128/1/1_org_zoom.jpg
275,PROOBOK 450 G9 6S6X1EA29,HP,hp-proobok-450-g9-6s6x1ea29-i7-1255u-64gb-2tb-w11p-156inc,15.6,64GB,I7 1255U,2TB,W11P,https://cdn.dsmcdn.com/ty547/product/media/images/20221003/12/184542027/586955324/1/1_org_zoom.jpg
276,PAVILION 15-DK207NT 54T32EA,HP,hp-pavilion-15-dk207nt-54t32ea-i5-11300h-8gb-512gb-freedos-156inc,15.6,8GB,I5 11300H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty446/product/media/images/20220601/19/119590555/492041713/1/1_org_zoom.jpg
277,15-DW4010NTA4 6Y7Z9EAA4,HP,hp-15-dw4010nta4-6y7z9eaa4-i5-1235u-16gb-512gb-freedos-156inc,15.6,16GB,I5 1235U,512GB,FREEDOS,https://cdn.dsmcdn.com/ty541/product/media/images/20220926/22/180132324/579634798/1/1_org_zoom.jpg
278,15-DW4010NT 6Y7Z9EAC14,HP,hp-15-dw4010nt-6y7z9eac14-i5-1235u-16gb-512gb-w10p-156inc,15.6,16GB,I5 1235U,512GB,W10P,https://cdn.dsmcdn.com/ty541/product/media/images/20220925/20/179740181/578595499/1/1_org_zoom.jpg
279,OMEN 15-EK1012NT 4H0J0EA,HP,hp-omen-15-ek1012nt-4h0j0ea-i7-10870h-16gb-512gb-freedos-156inc,15.6,16GB,I7 10870H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty342/product/media/images/20220228/21/60191962/399830501/1/1_org_zoom.jpg
280,PROBOOK 450 G9 6A180EA,HP,hp-probook-450-g9-6a180ea-i7-1255u-16gb-512gb-w11p-156inc,15.6,16GB,I7 1255U,512GB,W11P,https://cdn.dsmcdn.com/ty542/product/media/images/20220928/11/180740952/581623726/1/1_org_zoom.jpg
281,250 G8 34N99ESA25,HP,hp-250-g8-34n99esa25-i7-1165g7-32gb-1tb-w10p-156inc,15.6,32GB,I7 1165G7,1TB,W10P,https://productimages.hepsiburada.net/s/131/500/110000081587321.jpg
282,14S-FQ1014NT 4H0V4EA,HP,hp-14s-fq1014nt-4h0v4ea-r5-5500u-8gb-256gb-w10-14inc,14,8GB,R5 5500U,256GB,W10,https://productimages.hepsiburada.net/s/151/1500/110000106860209.jpg
283,14S-FQ1012NT 4H0V3EA,HP,hp-14s-fq1012nt-4h0v3ea-r5-5500u-8gb-256gb-w10-14inc,14,8GB,R5 5500U,256GB,W10,https://cdn.dsmcdn.com/ty252/product/media/images/20211123/18/1057496/320623123/1/1_org_zoom.jpg
284,15S-EQ3014NT 68N46EA,HP,hp-15s-eq3014nt-68n46ea-r5-5625u-8gb-256gb-freedos-156inc,15.6,8GB,R5 5625U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty544/product/media/images/20220930/18/181894022/583865782/1/1_org_zoom.jpg
285,255 G9 6Q8N1ES,HP,hp-255-g9-6q8n1es-r5-5625u-8gb-256gb-freedos-156inc,15.6,8GB,R5 5625U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty532/product/media/images/20220912/18/174534496/568285518/1/1_org_zoom.jpg
286,250 G8 5N2Y4ES02,HP,hp-250-g8-5n2y4es02-i5-1135g7-16gb-512gb-freedos-156inc,15.6,16GB,I5 1135G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty515/product/media/images/20220822/10/163731578/549123648/1/1_org_zoom.jpg
287,250 G8 5N2Y5ES04,HP,hp-250-g8-5n2y5es04-i5-1135g7-16gb-512gb-freedos-156inc,15.6,16GB,I5 1135G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty455/product/media/images/20220613/13/125251747/499404165/1/1_org_zoom.jpg
288,OMEN 16-C0053NT 68P69EA,HP,hp-omen-16-c0053nt-68p69ea-r7-5800h-16gb-512gb-w11-161inc,16.1,16GB,R7 5800H,512GB,W11,https://cdn.dsmcdn.com/ty460/product/media/images/20220624/10/129443302/505787827/1/1_org_zoom.jpg
289,VICTUS 16-E1004NT 68S20EA,HP,hp-victus-16-e1004nt-68s20ea-r7-6800h-16gb-512gb-freedos-161inc,16.1,16GB,R7 6800H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty531/product/media/images/20220915/11/175444067/569524192/1/1_org_zoom.jpg
290,PROOBOK 450 G9 6S748EA24,HP,hp-proobok-450-g9-6s748ea24-i7-1255u-32gb-1tb-w11p-156inc,15.6,32GB,I7 1255U,1TB,W11P,https://cdn.dsmcdn.com/ty546/product/media/images/20221001/17/183283139/585229323/1/1_org_zoom.jpg
291,240 G9 6Q8L8ES,HP,hp-240-g9-6q8l8es-i5-1235u-8gb-256gb-freedos-14inc,14,8GB,I5 1235U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty535/product/media/images/20220919/14/176952715/573320372/1/1_org_zoom.jpg
292,250 G9 6Q8N9ES,HP,hp-250-g9-6q8n9es-i5-1235u-8gb-256gb-freedos-156inc,15.6,8GB,I5 1235U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty532/product/media/images/20220912/16/174469897/568223368/1/1_org_zoom.jpg
293,255 G8 27K40EA,HP,hp-255-g8-27k40ea-r5-3500u-8gb-256gb-freedos-156inc,15.6,8GB,R5 3500U,256GB,FREEDOS,https://productimages.hepsiburada.net/s/77/500/110000019201366.jpg
294,ENVY 13-BA1002NT 4H0T9EA,HP,hp-envy-13-ba1002nt-4h0t9ea-i5-1135g7-8gb-512gb-w10-133inc,13.3,8GB,I5 1135G7,512GB,W10,https://cdn.dsmcdn.com/ty309/product/media/images/20220127/20/37757309/373667096/1/1_org_zoom.jpg
295,840 G8 2M5U1ES,HP,hp-840-g8-2m5u1es-i7-1165g7-8gb-512gb-freedos-14inc,14,8GB,I7 1165G7,512GB,FREEDOS,https://productimages.hepsiburada.net/s/67/1500/110000009145755.jpg
296,255 G8,HP,hp-255-g8-r5-5500u-8gb-512gb-w10-156inc,15.6,8GB,R5 5500U,512GB,W10,https://cdn.dsmcdn.com/ty401/product/media/images/20220414/13/91590462/448913881/1/1_org_zoom.jpg
297,OMEN 15-EK1000NT 39C40EA,HP,hp-omen-15-ek1000nt-39c40ea-i7-10870h-16gb-512gb-w10-156inc,15.6,16GB,I7 10870H,512GB,W10,https://cdn.dsmcdn.com/ty171/product/media/images/20210909/10/127891830/239365035/1/1_org_zoom.jpg
